dataset,num_and_cat,explain_instance,rule_lux_ablation,rule_lux_pure,rule_lux_proba,rule_lux_shap,rule_EXPLAN,rule_LORE,rule_Anchor
ilpd,./data/numerical_only/balanced,"[[ 0.94299664  0.56744644 -0.45111409 -0.49396398  0.86278606 -0.33274323
  -0.26296684 -0.53774039 -1.93983661 -1.81341924]]","{'f_3': ['<0.486048087477684'], 'f_4': ['>=-0.500871554017067'], 'f_6': ['>=-0.26469892263412476']}",{},{},{'f_4': ['>=0.542564332485199']},"{'f_4': ['>=-0.2619749456644058'], 'f_5': ['>=-0.3738473057746887'], 'f_1': ['== 0.5674464422768072']}","{'f_4': ['>=-0.31959985196590424'], 'f_0': ['>=-0.1741899624466896'], 'f_5': ['>=-0.5191390365362167']}","{'f_4': ['>0.03'], 'f_8': ['<=-0.68'], 'f_0': ['>0.02'], 'f_7': ['>-0.63'], 'f_2': ['<=-0.40']}"
ilpd,./data/numerical_only/balanced,"[[ 1.87029964  0.56744644 -0.06427897 -0.06632237 -0.2990008  -0.26149617
  -0.25257438 -3.21173407 -2.06564871  0.16635131]]",{'f_6': ['>=-0.282019704580307']},{},{},{'f_3': ['>=-0.2974216192960739']},"{'f_3': ['>=-0.25387370586395264'], 'f_0': ['>=-0.07175733707845211'], 'f_7': ['<0.33822306990623474']}",{},"{'f_4': ['>-0.35'], 'f_2': ['>-0.10'], 'f_9': ['>-0.64']}"
ilpd,./data/numerical_only/balanced,"[[ 0.63389564  0.56744644 -0.4027597  -0.45832717  0.78862945  0.17146674
  -0.03779673 -0.72215401 -0.68171599 -0.46214725]]","{'f_4': ['>=-0.30518051981925964'], 'f_2': ['<-0.31410999596118927']}",{},{},"{'f_4': ['>=-0.30518051981925964'], 'f_2': ['<-0.30629225075244904']}","{'f_7': ['<0.20856158435344696'], 'f_5': ['>=-0.38146457076072693'], 'f_4': ['>=-0.29282107949256897'], 'f_1': ['== 0.5674464422768072']}","{'f_6': ['>=-0.30107255280017853'], 'f_5': ['>=-0.3625953644514084']}","{'f_4': ['>0.03'], 'f_6': ['>-0.08'], 'f_8': ['<=-0.05'], 'f_2': ['<=-0.37']}"
ilpd,./data/numerical_only/balanced,"[[ 0.94299664  0.56744644 -0.16098777 -0.31577996 -0.07653098 -0.00939119
  -0.2040762   0.10770616  0.45059282  0.48060068]]","{'f_3': ['<-0.13759595155715942'], 'f_2': ['>=-0.23351934552192688'], 'f_9': ['<0.6691502630710602']}",{},{},{'f_5': ['>=-0.10468800365924835']},"{'f_4': ['>=-0.30312061309814453'], 'f_5': ['>=-0.37932784855365753']}",{},"{'f_5': ['>-0.11'], 'f_4': ['>-0.35'], 'f_0': ['>0.02'], 'f_9': ['>0.17'], 'f_6': ['>-0.23'], 'f_8': ['<=0.83']}"
ilpd,./data/numerical_only/balanced,"[[ 2.42668145 -1.76228085 -0.41887784 -0.45832717 -0.42259515 -0.37110703
  -0.30800087 -0.44553381  0.07315665  0.48060068]]","{'f_4': ['>=-0.44937393069267273'], 'f_6': ['<-0.282019704580307']}",{},{},"{'f_3': ['>=-0.5092368870973587'], 'f_5': ['<-0.3395722359418869'], 'f_9': ['>=0.049567852169275284'], 'f_6': ['<-0.2906581610441208'], 'f_4': ['<-0.1106665600091219'], 'f_8': ['>=-1.3107762932777405']}","{'f_3': ['<-0.38096724450588226'], 'f_5': ['<-0.3114451766014099'], 'f_9': ['>=-0.04041317431256175'], 'f_6': ['<-0.3047981560230255'], 'f_4': ['<-0.3487972915172577'], 'f_2': ['<-0.20244606584310532'], 'f_1': ['== -1.7622808524230416']}","{'f_3': ['<-0.31613804399967194'], 'f_5': ['<-0.36543092131614685'], 'f_9': ['>=-0.2553768679499626'], 'f_6': ['<-0.28894801437854767'], 'f_4': ['<-0.3033798187971115'], 'f_2': ['<-0.39470064640045166'], 'f_8': ['<1.7763117551803589', '>=-1.3736823201179504']}","{'f_2': ['<=-0.37'], 'f_6': ['<=-0.29'], 'f_4': ['>-0.49 ', ' <= -0.35'], 'f_3': ['<=-0.42'], 'f_5': ['<=-0.31'], 'f_9': ['>0.17'], 'f_7': ['>-0.63 ', ' <= 0.11'], 'f_8': ['>-0.05']}"
ilpd,./data/numerical_only/balanced,"[[ 1.49937844  0.56744644 -0.38664158 -0.45832717 -0.31136024 -0.26697672
  -0.2976084   0.38432636 -0.17846756 -0.77639662]]","{'f_5': ['>=-0.3163015991449356'], 'f_6': ['>=-0.3131971061229706'], 'f_4': ['>=-0.4411343038082123'], 'f_8': ['<0.19896875321865082']}",{},{},"{'f_0': ['>=1.2492876052856445'], 'f_5': ['>=-0.34644459187984467']}","{'f_7': ['>=-0.11970319971442223'], 'f_5': ['<-0.2526548057794571'], 'f_9': ['<-0.43522708117961884'], 'f_4': ['>=-0.3443187177181244']}","{'f_9': ['<-0.5035879909992218'], 'f_0': ['>=1.214052975177765'], 'f_5': ['>=-0.305340513586998']}","{'f_4': ['>-0.35'], 'f_9': ['<=-0.74'], 'f_7': ['>0.11'], 'f_0': ['>-0.73'], 'f_8': ['<=-0.05']}"
ilpd,./data/numerical_only/balanced,"[[-0.29340737  0.56744644 -0.41887784 -0.49396398 -0.36491779 -0.239574
  -0.28028762 -1.36760056 -0.68171599  0.16635131]]","{'f_7': ['<-0.307223916053772'], 'f_9': ['>=-0.053623270243406296'], 'f_0': ['<0.6338956356048584'], 'f_4': ['<-0.3504984378814697'], 'f_2': ['<0.16137482938211178']}",{},{},"{'f_3': ['<-0.46409039199352264'], 'f_5': ['>=-0.32494400441646576']}","{'f_3': ['<-0.14722119271755219'], 'f_7': ['<-0.11222013831138611'], 'f_5': ['>=-0.2587558925151825'], 'f_9': ['<1.5804731249809265'], 'f_0': ['<0.5102552324533463'], 'f_4': ['<-0.32371966540813446'], 'f_1': ['== 0.5674464422768072']}","{'f_0': ['<1.0215505361557007'], 'f_5': ['>=-0.33822377026081085'], 'f_8': ['<1.3094686269760132']}",{'f_5': ['>-0.25']}
ilpd,./data/numerical_only/balanced,"[[ 2.79760265  0.56744644 -0.35440531 -0.42269037 -0.31136024 -0.19024911
   0.08344872  0.38432636 -0.17846756 -0.77639662]]","{'f_6': ['>=-0.28028762340545654'], 'f_8': ['<0.2618747279047966']}",{},{},"{'f_0': ['>=1.253650426864624'], 'f_6': ['>=-0.28485679626464844']}","{'f_4': ['>=-0.32371968030929565'], 'f_0': ['>=-0.06143529899418354'], 'f_7': ['>=-0.5838437080383301']}","{'f_0': ['>=-1.4370810389518738'], 'f_5': ['>=-0.27688661217689514'], 'f_8': ['<0.019850882701575756']}","{'f_4': ['>-0.35'], 'f_6': ['>-0.23'], 'f_8': ['>-0.68 ', ' <= -0.05'], 'f_7': ['>0.11']}"
ilpd,./data/numerical_only/balanced,"[[ 0.32479464  0.56744644 -0.41887784 -0.45832717 -0.4061159  -0.34370432
  -0.3287858   0.84535974  1.33127712  1.10909905]]",{'f_2': ['<-0.41081877052783966']},{},{},"{'f_2': ['<-0.4040858745574951'], 'f_6': ['< 8.421510456106594 * f_5+3.2058003885467397', '< -2.28430827358603 * f_4+-0.7849375550244443', '< -7.4459713876039615 * f_3+-2.6714399515561156']}","{'f_3': ['<-0.13488636165857315'], 'f_5': ['<-0.3342290073633194', '>=-0.35997243225574493'], 'f_4': ['<-0.3127950429916382'], 'f_2': ['<-0.39368580281734467']}","{'f_3': ['<-0.39300014078617096'], 'f_5': ['<-0.25348465144634247', '>=-0.39824068546295166'], 'f_4': ['<-0.15286172926425934'], 'f_2': ['<-0.40844641625881195']}","{'f_5': ['<=-0.31'], 'f_6': ['<=-0.29'], 'f_4': ['>-0.49 ', ' <= -0.35'], 'f_3': ['<=-0.42'], 'f_2': ['<=-0.37'], 'f_9': ['>0.17'], 'f_7': ['>-0.63']}"
ilpd,./data/numerical_only/balanced,"[[-1.09706997e+00  5.67446442e-01 -3.22169065e-01 -3.15779957e-01
  -7.60419697e-01 -3.05340517e-01 -1.93683732e-01  1.85963309e+00
   2.08615006e+00  2.44334662e-07]]","{'f_7': ['>=1.3524964451789856'], 'f_6': ['<-0.14518555253744125'], 'f_0': ['>=-1.6843618750572205'], 'f_2': ['<-0.1126333698630333', '>=-0.39470064640045166']}",{},{},"{'f_4': ['<-0.5402608811855316'], 'f_7': ['>=1.3267274498939514']}","{'f_0': ['<-0.9766804575920105'], 'f_7': ['>=1.1680830121040344'], 'f_8': ['>=0.6393110603094101']}","{'f_7': ['>=0.9357183277606964'], 'f_5': ['>=-1.31463623046875'], 'f_8': ['>=-0.2301768735051155']}","{'f_3': ['>-0.42'], 'f_6': ['>-0.23'], 'f_9': ['<=0.10']}"
ilpd,./data/numerical_only/balanced,"[[-0.78796897  0.56744644  1.88601466  2.39261692 -0.00649418 -0.12448259
  -0.10361569 -1.09098036 -1.18496412 -0.77639662]]",{'f_3': ['>=0.6285952925682068']},{},{},"{'f_3': ['>=-0.36651627719402313'], 'f_4': ['>=-0.5914336144924164'], 'f_5': ['>=-0.2560456842184067']}","{'f_3': ['>=0.5751400887966156'], 'f_0': ['>=-1.4989012479782104']}","{'f_7': ['>=-1.1150813698768616'], 'f_5': ['>=-0.5720288753509521']}","{'f_3': ['>-0.07'], 'f_2': ['>-0.10'], 'f_6': ['<=-0.08'], 'f_5': ['<=-0.11'], 'f_9': ['<=-0.74']}"
ilpd,./data/numerical_only/balanced,"[[-1.46799117  0.56744644 -0.37052345 -0.42269037 -0.61210648 -0.29437943
  -0.30800087 -0.07670701  0.45059282  0.79485005]]",{'f_6': ['<-0.29587632417678833']},{},{},"{'f_3': ['<-0.34983791410923004'], 'f_4': ['<-0.41310393810272217'], 'f_6': ['<-0.26759907603263855']}","{'f_3': ['<-0.13759595155715942'], 'f_5': ['<-0.2642364501953125'], 'f_4': ['<-0.4617333710193634'], 'f_2': ['<-0.21740122139453888']}","{'f_3': ['<0.07622485421597958'], 'f_7': ['<1.479685127735138'], 'f_5': ['<-0.23683372884988785'], 'f_6': ['<-0.23352152109146118'], 'f_4': ['<-0.41490520536899567'], 'f_2': ['<0.8992117941379547']}","{'f_0': ['<=-0.73'], 'f_6': ['<=-0.29'], 'f_4': ['<=-0.35'], 'f_3': ['>-0.46 ', ' <= -0.42'], 'f_5': ['<=-0.25'], 'f_2': ['<=-0.37']}"
ilpd,./data/numerical_only/balanced,"[[-0.16976697 -1.76228085 -0.4027597  -0.45832717 -0.44731402 -0.32178215
  -0.31146502  0.66094613  0.95384125  0.48060068]]","{'f_9': ['<0.7005749642848969'], 'f_6': ['<-0.302804633975029'], 'f_4': ['>=-0.6121065020561218'], 'f_8': ['<1.519995629787445']}",{},{},"{'f_3': ['>=-0.5066914111375809'], 'f_7': ['<1.4049736857414246', '>=0.47653283178806305'], 'f_5': ['< 0.24167280358759669 * f_8+-0.4423901418605343'], 'f_9': ['>=0.47244611382484436'], 'f_6': ['>=-0.34044991433620453'], 'f_4': ['<-0.3795459419488907'], 'f_8': ['>=0.8909351229667664']}","{'f_3': ['<-0.36923517286777496'], 'f_1': ['== -1.7622808524230416'], 'f_5': ['<-0.3132120370864868'], 'f_9': ['>=-0.10130900144577026'], 'f_4': ['<-0.28664135932922363'], 'f_2': ['<-0.390220046043396'], 'f_8': ['>=0.47561702132225037']}","{'f_3': ['<-0.40487197041511536', '>=-0.4858710765838623'], 'f_7': ['<0.7070496380329132'], 'f_5': ['<-0.26555490493774414'], 'f_9': ['>=0.26172562688589096'], 'f_6': ['>=-0.33254967629909515'], 'f_0': ['<-0.09342225641012192'], 'f_4': ['<-0.3482293486595154'], 'f_2': ['<-0.22750713676214218']}","{'f_0': ['>-0.73 ', ' <= 0.02'], 'f_6': ['<=-0.29'], 'f_4': ['>-0.49 ', ' <= -0.35'], 'f_9': ['>0.17'], 'f_5': ['<=-0.31'], 'f_3': ['<=-0.46'], 'f_7': ['>0.11 ', ' <= 0.66'], 'f_8': ['>0.83'], 'f_2': ['<=-0.40']}"
ilpd,./data/numerical_only/balanced,"[[-0.72614877  0.56744644 -0.2899328   1.96497537  0.88338512  0.68115725
   0.10423365  0.93756633  0.95384125  0.16635131]]","{'f_4': ['>=0.1418190412223339'], 'f_0': ['<-0.32431747019290924']}",{},{},"{'f_3': ['>=-0.1727646142244339'], 'f_2': ['<-0.1103631816804409']}",{'f_3': ['>=0.1474984511733055']},"{'f_4': ['>=-0.5731149315834045'], 'f_5': ['>=-0.480188712477684']}","{'f_4': ['>0.03'], 'f_3': ['>-0.07'], 'f_8': ['>0.83']}"
ilpd,./data/numerical_only/balanced,"[[-0.84978917  0.56744644 -0.38664158 -0.45832717  0.93694267  0.59346856
  -0.32185749 -1.09098036 -1.05915216 -0.77639662]]","{'f_7': ['<-0.6299472153186798'], 'f_6': ['<-0.2075403556227684'], 'f_2': ['>=-0.41081877052783966'], 'f_8': ['<-0.8704339265823364']}",{},{},{'f_5': ['>=-0.0804901272058487']},"{'f_4': ['>=-0.28664135932922363'], 'f_8': ['<-0.5369351208209991'], 'f_1': ['== 0.5674464422768072']}","{'f_4': ['>=-0.5750281810760498'], 'f_5': ['>=-0.12996314093470573']}","{'f_4': ['>0.03'], 'f_5': ['>-0.11'], 'f_2': ['<=-0.37'], 'f_9': ['<=-0.74']}"
ilpd,./data/numerical_only/balanced,"[[-0.41704777 -1.76228085 -0.11263339 -0.10195914  0.49200302 -0.11900205
  -0.18329127 -0.8143606  -0.17846756 -0.46214725]]","{'f_4': ['>=0.2860124446451664'], 'f_5': ['>=-0.308080792427063'], 'f_8': ['<-0.11556158028542995']}",{},{},"{'f_0': ['< -0.7674306241209738 * f_6+-0.42255799357310553'], 'f_2': ['>=-0.12851814925670624'], 'f_5': ['< -0.726303334431616 * f_7+-0.4832357855558195', '< -0.41991879013965 * f_1+-0.40338653821580417']}","{'f_5': ['>=-0.3410547524690628'], 'f_9': ['<2.3124775886535645'], 'f_6': ['<-0.07235046848654747', '>=-0.21226230263710022'], 'f_0': ['<-0.34521158039569855', '>=-0.42006050050258636'], 'f_1': ['== -1.7622808524230416']}","{'f_7': ['<-0.6376390159130096'], 'f_5': ['<-0.08594311773777008'], 'f_9': ['<-0.1873464435338974'], 'f_6': ['<-0.12613270059227943'], 'f_0': ['<-0.37960612773895264', '>=-0.47886796295642853'], 'f_1': ['<-0.555178701877594'], 'f_2': ['<0.22506562620401382', '>=-0.32200533151626587'], 'f_8': ['>=-1.1544409096240997']}","{'f_0': ['<=0.02'], 'f_2': ['<=-0.10'], 'f_5': ['<=-0.11'], 'f_1': ['<=0.57'], 'f_3': ['<=-0.07'], 'f_8': ['>-0.68']}"
ilpd,./data/numerical_only/balanced,"[[-0.66432857  0.56744644  0.87057248  0.8958713   0.03058412 -0.12448259
   0.09730534 -0.62994698 -0.9333399  -0.77639662]]","{'f_0': ['<-0.633418470621109'], 'f_7': ['<-0.307223916053772']}",{},{},"{'f_4': ['<1.1614724099636078'], 'f_2': ['>=0.36671164631843567']}","{'f_3': ['>=-0.2623247653245926'], 'f_5': ['>=-0.2587559074163437']}","{'f_4': ['>=-1.4649770259857178'], 'f_5': ['>=-0.6612365245819092']}","{'f_3': ['>-0.07'], 'f_2': ['>-0.10'], 'f_4': ['<=0.03'], 'f_9': ['<=0.10']}"
ilpd,./data/numerical_only/balanced,"[[ 1.43755824 -1.76228085 -0.41887784 -0.45832717 -0.43083477 -0.34370432
  -0.3287858  -0.07670701  0.82802899  1.42334842]]","{'f_4': ['>=-0.6018069684505463'], 'f_6': ['<-0.32532164454460144']}",{},{},"{'f_5': ['<-0.06889422796666622'], 'f_6': ['<-0.3226441740989685', '>=-0.33051788806915283'], 'f_4': ['<-0.21444077789783478'], 'f_2': ['<-0.3385932147502899']}","{'f_5': ['<-0.321865513920784'], 'f_9': ['>=1.1162428855895996'], 'f_0': ['>=-1.0803255438804626'], 'f_1': ['== -1.7622808524230416'], 'f_2': ['<-0.36246438324451447'], 'f_8': ['>=-0.9333400428295135']}","{'f_3': ['<-0.316611647605896', '>=-1.6967674493789673'], 'f_7': ['<1.2936343550682068'], 'f_5': ['<-0.33822377026081085'], 'f_9': ['>=-0.6420432329177856'], 'f_6': ['>=-0.46062178909778595'], 'f_4': ['<-0.25159207731485367'], 'f_2': ['<-0.3673330992460251']}","{'f_8': ['>-0.05'], 'f_6': ['<=-0.29'], 'f_4': ['<=-0.35'], 'f_5': ['<=-0.25'], 'f_3': ['<=-0.42'], 'f_2': ['<=-0.37'], 'f_9': ['>0.48']}"
ilpd,./data/numerical_only/balanced,"[[ 0.38661484 -1.76228085 -0.38664158 -0.45832717 -0.04357248 -0.32726269
  -0.27682347  0.19991275  0.07315665 -0.46214725]]","{'f_4': ['>=-0.5400097668170929'], 'f_5': ['<-0.3245224207639694', '>=-0.3711070269346237']}",{},{},"{'f_4': ['<0.3437662273645401', '>=-0.17424000054597855']}","{'f_4': ['>=-0.30930033326148987'], 'f_5': ['>=-0.37977235019207'], 'f_1': ['== -1.7622808524230416']}","{'f_4': ['>=-0.2295379415154457'], 'f_5': ['>=-0.7439416944980621']}",{'f_4': ['>-0.35']}
ilpd,./data/numerical_only/balanced,"[[ 0.75753604  0.56744644  0.19361108  0.29004565  0.10062092  0.21531108
  -0.0170118   0.47653295  1.07965321  1.10909905]]","{'f_9': ['>=0.6691502630710602'], 'f_2': ['>=-0.41081877052783966'], 'f_6': ['>=-0.056849585846066475']}",{},{},"{'f_4': ['>=-0.7400164008140564'], 'f_2': ['>=-0.25476597249507904']}","{'f_4': ['>=-0.2969408929347992'], 'f_6': ['>=-0.21620073914527893'], 'f_1': ['== 0.5674464422768072']}",{},"{'f_4': ['>0.03'], 'f_2': ['>-0.10'], 'f_7': ['>0.11']}"
ilpd,./data/numerical_only/balanced,"[[-1.59163157 -1.76228085 -0.41887784 -0.45832717 -0.43083477  0.46741606
   0.99452164 -0.90656718 -0.17846756  0.79485005]]",{'f_5': ['>=0.0673364158719778']},{},{},"{'f_0': ['<-1.4671558141708374'], 'f_5': ['>=-0.3185310661792755']}","{'f_5': ['>=-0.2642364501953125'], 'f_8': ['<1.0167472660541534'], 'f_4': ['<-0.32021524012088776'], 'f_1': ['== -1.7622808524230416']}",{'f_5': ['>=-0.2656722217798233']},{'f_5': ['>-0.11']}
ilpd,./data/numerical_only/balanced,"[[ 0.63389564  0.56744644  0.0485479   0.04058806  0.24069451 -0.22313237
  -0.13825724  0.66094613 -0.30427952 -1.0906458 ]]",{'f_2': ['>=-0.34634624421596527']},{},{},{'f_3': ['>=-0.13689444214105606']},"{'f_4': ['>=-0.27222201228141785'], 'f_0': ['<1.2211875319480896', '>=-0.18388475477695465']}",{'f_7': ['<2.6388864517211914']},"{'f_4': ['>0.03'], 'f_3': ['>-0.07'], 'f_8': ['>-0.68']}"
ilpd,./data/numerical_only/balanced,"[[-0.23158717  0.56744644 -0.33828718 -0.35141677 -0.18364608 -0.25601563
  -0.2352536   0.38432636  0.32478087  0.07207661]]","{'f_0': ['<0.04660373646765947'], 'f_6': ['<-0.1971478834748268', '>=-0.29934048652648926']}",{},{},"{'f_4': ['<-0.16012026369571686', '>=-0.3362562954425812']}","{'f_4': ['>=-0.2969408929347992'], 'f_0': ['>=-0.38350120186805725'], 'f_1': ['== 0.5674464422768072']}","{'f_4': ['>=-0.31073160469532013'], 'f_5': ['>=-0.43039610981941223']}","{'f_4': ['>-0.35'], 'f_3': ['>-0.42'], 'f_6': ['>-0.29'], 'f_5': ['<=-0.25'], 'f_9': ['>-0.64'], 'f_8': ['<=0.83'], 'f_7': ['>-0.63']}"
ilpd,./data/numerical_only/balanced,"[[-2.33347398 -1.76228085  3.85242655  3.67554193  4.6530127   3.88727498
   3.25661524 -0.35332722 -1.43658833 -1.71914445]]",{'f_2': ['>=0.7174502909183502']},{},{},{'f_2': ['>=0.6522919237613678']},"{'f_4': ['>=0.8051086962223053'], 'f_5': ['>=-0.32812410593032837']}",{'f_5': ['>=-0.416361466050148']},"{'f_4': ['>0.03'], 'f_2': ['>-0.10'], 'f_6': ['>-0.08'], 'f_5': ['>-0.25']}"
ilpd,./data/numerical_only/balanced,"[[ 0.44843504  0.56744644 -0.43499596 -0.49396398 -0.49263194 -0.32178215
  -0.32532164  0.10770616  0.57640478  0.79485005]]","{'f_4': ['<-0.40405599772930145'], 'f_9': ['>=0.6534378230571747']}",{},{},"{'f_3': ['<-0.47704777121543884'], 'f_5': ['<-0.28519728779792786'], 'f_6': ['<-0.32155053317546844'], 'f_4': ['<-0.27339912205934525'], 'f_2': ['<-0.2680581957101822'], 'f_8': ['>=0.4466113746166229']}","{'f_3': ['<-0.3218875527381897'], 'f_5': ['<-0.25140129029750824'], 'f_9': ['>=0.014864835538901389'], 'f_6': ['<1.1642652451992035'], 'f_0': ['<1.3873609900474548', '>=0.011491024866700172'], 'f_4': ['<-0.4267673194408417', '>=-0.576777994632721'], 'f_2': ['<-0.26477694511413574']}","{'f_3': ['<-0.44050876796245575', '>=-1.6269254684448242'], 'f_5': ['<-0.3163015991449356'], 'f_9': ['>=0.19386981427669525'], 'f_6': ['<-0.29068009555339813', '>=-0.33051788806915283'], 'f_4': ['<-0.29282107949256897'], 'f_2': ['<-0.39470064640045166'], 'f_8': ['>=-0.9074442386627197']}","{'f_6': ['<=-0.29'], 'f_5': ['<=-0.31'], 'f_4': ['<=-0.49'], 'f_3': ['<=-0.42'], 'f_2': ['<=-0.37'], 'f_9': ['>0.48'], 'f_7': ['>-0.63 ', ' <= 0.11'], 'f_8': ['>-0.05']}"
ilpd,./data/numerical_only/balanced,"[[-1.77709217  0.56744644  0.70939119  0.93150807 -0.09301022  0.72500159
   0.20123001  0.56873954  1.07965321  0.79485005]]","{'f_2': ['>=-0.33828718960285187'], 'f_6': ['>=-0.23005736619234085']}",{},{},"{'f_2': ['>=-0.33903394639492035'], 'f_6': ['>=-0.23365502059459686']}","{'f_9': ['<3.623093605041504'], 'f_0': ['<0.41752493381500244'], 'f_4': ['>=-0.30930033326148987'], 'f_1': ['== 0.5674464422768072']}",{'f_5': ['>=-0.4426945894956589']},"{'f_3': ['>-0.07'], 'f_2': ['>-0.10']}"
ilpd,./data/numerical_only/balanced,"[[ 0.13933404 -1.76228085 -0.04816086  0.00495125  0.00586525 -0.09159933
  -0.14864971 -0.8143606  -1.68821254 -1.49916997]]",{'f_2': ['>=-0.10457431524991989']},{},{},{'f_2': ['>=-0.2975063621997833']},"{'f_4': ['>=-0.2825215458869934'], 'f_0': ['>=-0.5715982615947723'], 'f_1': ['== -1.7622808524230416']}",{'f_8': ['<0.27681656181812286']},"{'f_3': ['>-0.07'], 'f_5': ['>-0.11']}"
ilpd,./data/numerical_only/balanced,"[[ 1.37573804  0.56744644 -0.17710589 -0.13759595 -0.38139703 -0.21217128
  -0.24564607  0.66094613 -0.17846756 -0.77639662]]","{'f_9': ['<-0.1950354129076004'], 'f_6': ['>=-0.28028762340545654']}",{},{},"{'f_2': ['>=-0.28958240151405334'], 'f_7': ['>=-0.3477999269962311']}","{'f_5': ['>=-0.26750481128692627'], 'f_6': ['>=-0.32082313299179077'], 'f_0': ['>=0.3252137005329132'], 'f_8': ['<0.2283104583621025'], 'f_4': ['<-0.2969408929347992'], 'f_1': ['== 0.5674464422768072']}",{},"{'f_5': ['>-0.25'], 'f_9': ['<=-0.74'], 'f_0': ['>0.70'], 'f_3': ['>-0.46'], 'f_6': ['>-0.29']}"
ilpd,./data/numerical_only/balanced,"[[-0.29340737  0.56744644  1.80542401  1.75115459  0.27777282 -0.16832694
  -0.12093646 -0.72215401 -1.31077637 -1.40489517]]",{'f_3': ['>=0.6285952925682068']},{},{},"{'f_2': ['>=0.4164823740720749'], 'f_5': ['>=-0.29503069818019867']}","{'f_4': ['>=-0.597687155008316'], 'f_2': ['>=-0.0884561836719513'], 'f_8': ['>=-1.7511184811592102']}","{'f_2': ['>=-0.7633822560310364'], 'f_5': ['>=-0.5176922380924225']}","{'f_4': ['>0.03'], 'f_2': ['>-0.10'], 'f_5': ['<=-0.11'], 'f_7': ['<=-0.63'], 'f_9': ['<=-0.74']}"
ilpd,./data/numerical_only/balanced,"[[-0.16976697  0.56744644  0.90280871  1.07405532 -0.07653098 -0.27245726
  -0.16943464 -0.62994698 -1.43658833 -1.40489517]]","{'f_3': ['>=-0.10195916146039963'], 'f_4': ['<1.3612832427024841', '>=-0.500871554017067']}",{},{},"{'f_2': ['>=-0.3100069612264633'], 'f_5': ['<-0.26715998351573944']}","{'f_7': ['<-0.030603719875216484'], 'f_5': ['>=-0.33000296354293823'], 'f_9': ['<-0.06933562830090523'], 'f_0': ['>=-0.7570588886737823'], 'f_1': ['== 0.5674464422768072']}",{'f_5': ['>=-0.5739038288593292']},"{'f_3': ['>-0.07'], 'f_9': ['<=-0.74'], 'f_4': ['<=0.03']}"
ilpd,./data/numerical_only/balanced,"[[ 1.56119864 -1.76228085 -0.41887784 -0.45832717 -0.22072438 -0.34370432
  -0.28375178 -0.62994698 -0.80752795 -0.61927193]]","{'f_6': ['<-0.282019704580307', '>=-0.3166612535715103'], 'f_5': ['<-0.308080792427063'], 'f_7': ['>=-0.9065672159194946']}",{},{},"{'f_0': ['>=1.3018061518669128'], 'f_8': ['<0.0015133246779441833']}","{'f_4': ['>=-0.30312061309814453'], 'f_5': ['<-0.30754274129867554', '>=-0.3628862202167511'], 'f_1': ['== -1.7622808524230416']}","{'f_4': ['>=-0.331642210483551'], 'f_0': ['>=-2.244754731655121'], 'f_5': ['>=-0.3683667629957199']}","{'f_4': ['>-0.35'], 'f_8': ['<=-0.68']}"
ilpd,./data/numerical_only/balanced,"[[ 0.94299664  0.56744644  0.85445444  0.8958713   0.03058412  1.81562967
   2.56378412  0.84535974 -0.17846756 -1.0906458 ]]",{},{},{},"{'f_4': ['<1.3612832427024841'], 'f_2': ['>=-0.17504943162202835']}","{'f_4': ['>=-0.21454466879367828'], 'f_5': ['>=-0.38480839133262634']}",{},"{'f_3': ['>-0.07'], 'f_5': ['>-0.11'], 'f_0': ['>0.70'], 'f_4': ['<=0.03']}"
ilpd,./data/numerical_only/balanced,"[[ 1.80847944 -1.76228085 -0.38664158 -0.42269037 -0.23308382 -0.35466541
  -0.31492918  1.30639312  1.07965321  0.16635131]]","{'f_3': ['<-0.36923517286777496'], 'f_7': ['<1.444703221321106'], 'f_6': ['<-0.31492917239665985', '>=-0.32532164454460144'], 'f_0': ['>=-0.26249727606773376'], 'f_8': ['<1.519995629787445']}",{},{},"{'f_4': ['<0.38473285734653473', '>=-0.268494576215744'], 'f_5': ['>=-0.376039519906044']}","{'f_4': ['>=-0.35461825132369995'], 'f_5': ['>=-0.3656264990568161'], 'f_1': ['== -1.7622808524230416']}","{'f_7': ['>=-1.0925635695457458'], 'f_5': ['>=-0.43692462146282196'], 'f_6': ['<1.2161559462547302'], 'f_4': ['>=-1.11934494972229'], 'f_8': ['<1.438830316066742', '>=-1.2478702068328857']}",{'f_4': ['>-0.35']}
