dataset,num_and_cat,explain_instance,rule_lux_ablation,rule_lux_pure,rule_lux_proba,rule_lux_shap,rule_EXPLAN,rule_LORE,rule_Anchor
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662 -1.08085599
   0.75992934  0.52763624  0.78367175  0.66060918 -1.14787694  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
  -2.15792427  0.24068203  0.78159267 -0.76969248 -0.60241164 -0.57253291]]","{'f_9': ['>=-0.4265725910663605'], 'f_32': ['>=-0.24892309308052063'], 'f_5': ['<-0.07783165574073792']}",{},{},"{'f_9': ['>=-0.6983680129051208'], 'f_32': ['>=0.3859693855047226'], 'f_5': ['<0.8416072726249695']}","{'f_9': ['>=0.6351853907108307'], 'f_32': ['>=0.36821721494197845'], 'f_34': ['<0.5287914276123047']}","{'f_19': ['>=-2.07451468706131'], 'f_14': ['>=-1.3638716340065002'], 'f_5': ['<1.346143752336502'], 'f_34': ['<1.0664572417736053'], 'f_28': ['>=-2.628712296485901'], 'f_9': ['>=-0.5138060599565506'], 'f_32': ['>=-0.774716317653656']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_34': ['<=-0.60'], 'f_5': ['<=-1.08'], 'f_33': ['<=-0.77']}"
kr-vs-kp,./data/numerical_only/balanced,"[[-2.81999662  0.27519462 -5.06293722  0.33472223  0.70793662  0.92519264
  -1.31591183 -1.89524511 -1.27604446 -1.51375431 -1.14787694  0.34275723
   0.67039772  0.06866949 -2.36312928  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839 -1.2718202
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267  1.29922018 -0.60241164 -0.57253291]]","{'f_9': ['<-0.4265725910663605'], 'f_20': ['>=-0.8210033923387527']}",{},{},"{'f_9': ['<-1.0205197930335999'], 'f_20': ['>=-1.7619848847389221']}","{'f_9': ['== -1.5137543100601094'], 'f_14': ['== -2.363129281505606'], 'f_20': ['== 0.4728461281954939']}","{'f_9': ['<-0.18575359787791967'], 'f_20': ['>=-0.22964103613048792']}","{'f_9': ['<=-1.51'], 'f_6': ['<=-1.32'], 'f_33': ['>-0.77'], 'f_14': ['<=-0.15'], 'f_17': ['<=-0.67']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035 -3.63379202  0.19751381  0.33472223  0.70793662  0.92519264
   0.75992934  0.52763624  0.78367175  0.66060918  0.87117353  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925  1.48189068
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203 -1.27943882  1.29922018 -0.60241164 -0.57253291]]","{'f_1': ['<-1.6792986541986465'], 'f_20': ['>=-0.8210033923387527'], 'f_6': ['>=-0.2779912054538727'], 'f_9': ['>=-0.4265725910663605'], 'f_32': ['<-0.24892309308052063'], 'f_33': ['>=0.26476386189460754']}",{},{},"{'f_23': ['>=-1.1471962332725525'], 'f_3': ['>=-2.821438193321228'], 'f_17': ['>= -0.7676491799277001 * f_32+-1.2281132194291076'], 'f_6': ['>= -0.48755415673439667 * f_32+-0.9733739440446448'], 'f_9': ['>=0.48894891142845154'], 'f_30': ['<2.1672744750976562'], 'f_32': ['< -1.0844385387720492 * f_34+2.4256577740363316', '>=-2.619109272956848']}","{'f_3': ['>=-1.3264148533344269'], 'f_5': ['>=-0.9311319887638092'], 'f_17': ['>=0.7953639104962349'], 'f_4': ['>=-0.35230958461761475'], 'f_20': ['== 0.4728461281954939'], 'f_6': ['>=0.6982060968875885'], 'f_9': ['>=0.6456680297851562'], 'f_32': ['<0.7488174438476562'], 'f_21': ['>=-0.7490229308605194'], 'f_33': ['>=1.285077154636383']}","{'f_15': ['>=-1.2287891507148743'], 'f_17': ['>=-0.051529403775930405'], 'f_34': ['<1.1548942029476166'], 'f_20': ['<0.8222001045942307'], 'f_22': ['>=-1.372043251991272'], 'f_6': ['>=0.6829984784126282'], 'f_31': ['>=-3.152620315551758'], 'f_9': ['>=0.16914305184036493'], 'f_33': ['>=-0.7583616077899933']}","{'f_9': ['>-1.51'], 'f_34': ['<=-0.60'], 'f_17': ['>-0.67'], 'f_6': ['>-1.32 ', ' <= 0.76'], 'f_35': ['<=-0.57'], 'f_5': ['>-1.08'], 'f_4': ['<=0.71'], 'f_25': ['<=1.50'], 'f_7': ['<=0.53'], 'f_13': ['<=0.07'], 'f_30': ['<=0.46'], 'f_33': ['<=1.30']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662 -1.08085599
  -1.31591183 -1.89524511 -1.27604446  0.66060918  0.87117353  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925  1.48189068
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839 -1.2718202
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267  1.29922018 -0.60241164  1.74662448]]","{'f_9': ['>=-0.4265725910663605'], 'f_32': ['>=-0.24892309308052063'], 'f_34': ['<0.5287914276123047']}",{},{},"{'f_34': ['<1.5657275319099426'], 'f_9': ['>=0.281705304980278'], 'f_32': ['>=-0.5065520107746124'], 'f_10': ['>=-0.5033809095621109']}","{'f_9': ['== 0.6606091843003894'], 'f_19': ['== 0.4214233522920202'], 'f_32': ['>=-0.24892309308052063']}","{'f_15': ['>=-1.9066278338432312'], 'f_34': ['<1.4436816573143005'], 'f_28': ['>=-4.869727730751038'], 'f_9': ['>=-0.5842391848564148'], 'f_30': ['>=-1.0257863402366638'], 'f_32': ['>=0.042735304683446884']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_34': ['<=-0.60'], 'f_17': ['>-0.67'], 'f_8': ['<=-1.28']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223 -1.41255583 -1.08085599
  -1.31591183 -1.89524511 -1.27604446 -1.51375431  0.87117353  0.34275723
  -1.49165185  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335 -2.11485289  0.50039108  0.24644839  0.78627466
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164 -0.57253291]]",{'f_20': ['<-0.8210033923387527']},{},{},{'f_20': ['<-1.4695334434509277']},{'f_20': ['== -2.1148528884360096']},"{'f_20': ['<-0.8822087049484253'], 'f_15': ['>=-3.4549827575683594']}","{'f_32': ['>-1.28'], 'f_5': ['<=-1.08'], 'f_4': ['<=-1.41'], 'f_6': ['<=-1.32'], 'f_8': ['<=-1.28']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662 -1.08085599
   0.75992934  0.52763624  0.78367175 -1.51375431 -1.14787694  0.34275723
   0.67039772  0.06866949  2.05615754  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335 -2.11485289  0.50039108  0.24644839 -1.2718202
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
  -2.15792427  0.24068203 -1.27943882 -0.76969248  1.65999448 -0.57253291]]",{'f_20': ['<-0.8210033923387527']},{},{},"{'f_9': ['>=-3.416322350502014'], 'f_20': ['<-1.6627165079116821']}",{'f_20': ['== -2.1148528884360096']},"{'f_20': ['<-1.1117202043533325'], 'f_14': ['>=-1.9061387777328491']}","{'f_14': ['>-0.15'], 'f_6': ['>-1.32 ', ' <= 0.76'], 'f_10': ['<=-1.15'], 'f_23': ['<=-1.27'], 'f_28': ['<=0.12'], 'f_33': ['<=1.30'], 'f_12': ['>-1.49'], 'f_24': ['<=0.06'], 'f_8': ['<=0.78'], 'f_7': ['<=0.53'], 'f_18': ['<=0.09'], 'f_13': ['<=0.07'], 'f_11': ['<=0.34'], 'f_25': ['<=1.50'], 'f_0': ['<=0.35'], 'f_29': ['<=0.21'], 'f_19': ['<=0.42'], 'f_34': ['<=1.66'], 'f_9': ['<=0.66'], 'f_27': ['<=0.02'], 'f_4': ['<=0.71'], 'f_17': ['<=1.48'], 'f_3': ['<=0.33']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662 -1.08085599
   0.75992934  0.52763624  0.78367175  0.66060918  0.87117353  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925  1.48189068
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203 -1.27943882  1.29922018 -0.60241164 -0.57253291]]","{'f_3': ['>=-1.3264148533344269'], 'f_20': ['>=-0.8210033923387527'], 'f_6': ['>=-0.2779912054538727'], 'f_9': ['>=-0.4265725910663605'], 'f_32': ['<-0.24892309308052063'], 'f_33': ['>=0.26476386189460754']}",{},{},"{'f_3': ['>=-1.3264147639274597'], 'f_34': ['<1.5729788541793823'], 'f_6': ['>=0.603301465511322'], 'f_9': ['>=0.4916677623987198'], 'f_32': ['>=-2.151413679122925'], 'f_33': ['>= -0.6208915556180795 * f_32+-1.4954017938755237']}","{'f_14': ['<0.9513358622789383'], 'f_5': ['<-0.07783165574073792'], 'f_34': ['<0.5287914276123047'], 'f_6': ['>=0.005078762769699097'], 'f_9': ['== 0.6606091843003894'], 'f_32': ['<0.655779093503952'], 'f_33': ['>=1.2590543627738953']}","{'f_5': ['<0.5532900989055634'], 'f_34': ['<1.3157553672790527'], 'f_0': ['>=-2.384265959262848'], 'f_20': ['<1.0843952894210815'], 'f_6': ['>=0.23799844831228256'], 'f_9': ['>=0.37064985930919647'], 'f_33': ['>=-0.12481257691979408']}","{'f_9': ['>-1.51'], 'f_34': ['<=-0.60'], 'f_17': ['>-0.67 ', ' <= 1.48'], 'f_6': ['>-1.32 ', ' <= 0.76'], 'f_35': ['<=-0.57'], 'f_23': ['>-1.27 ', ' <= 0.79'], 'f_10': ['>-1.15'], 'f_12': ['>-1.49'], 'f_18': ['<=0.09'], 'f_26': ['<=0.24'], 'f_3': ['<=0.33'], 'f_14': ['<=-0.15'], 'f_7': ['<=0.53'], 'f_28': ['<=0.12'], 'f_5': ['<=0.93'], 'f_16': ['<=0.18'], 'f_19': ['<=0.42'], 'f_21': ['<=0.50'], 'f_11': ['<=0.34'], 'f_4': ['<=0.71'], 'f_15': ['<=0.23']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662  0.92519264
  -1.31591183 -1.89524511 -1.27604446 -1.51375431 -1.14787694  0.34275723
   0.67039772  0.06866949  2.05615754  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203 -1.27943882 -0.76969248  1.65999448 -0.57253291]]","{'f_9': ['<-0.4265725910663605'], 'f_20': ['>=-0.8210033923387527']}",{},{},"{'f_9': ['<-0.30215394496917725'], 'f_20': ['>=-0.8210033923387527']}","{'f_9': ['<-0.4265725910663605'], 'f_20': ['>=0.42053113877773285']}","{'f_9': ['<0.3812979757785797'], 'f_20': ['>=-1.220342755317688']}","{'f_9': ['<=-1.51'], 'f_6': ['<=-1.32'], 'f_23': ['>-1.27'], 'f_5': ['>-1.08'], 'f_8': ['<=-1.28']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381 -2.98755181 -1.41255583 -1.08085599
   0.75992934  0.52763624  0.78367175  0.66060918  0.87117353  0.34275723
  -1.49165185  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203 -1.27943882 -0.76969248 -0.60241164 -0.57253291]]","{'f_20': ['>=-0.8210033923387527'], 'f_32': ['<-0.24892309308052063'], 'f_33': ['<0.26476386189460754']}",{},{},"{'f_3': ['< -7.578800750353341 * f_9+11.23893807635286'], 'f_20': ['>=-0.4328485429286957'], 'f_32': ['<-1.0606848001480103'], 'f_33': ['<1.2363820672035217']}","{'f_0': ['>=-1.2326931208372116'], 'f_20': ['>=0.4194132536649704'], 'f_9': ['>=-1.075922429561615'], 'f_32': ['<-1.1229324340820312'], 'f_21': ['>=-0.7490229308605194']}","{'f_3': ['<-1.3713260889053345'], 'f_20': ['>=-0.6875393986701965'], 'f_9': ['<2.3472278118133545'], 'f_32': ['<-0.16922444477677345']}","{'f_32': ['<=-1.28'], 'f_12': ['<=-1.49'], 'f_5': ['<=0.93'], 'f_17': ['<=-0.67'], 'f_9': ['>-1.51'], 'f_4': ['<=-1.41'], 'f_33': ['<=-0.77'], 'f_10': ['>-1.15'], 'f_24': ['<=0.06'], 'f_26': ['<=0.24'], 'f_23': ['>-1.27']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662  0.92519264
   0.75992934  0.52763624  0.78367175 -1.51375431  0.87117353  0.34275723
   0.67039772  0.06866949  2.05615754  0.22652989  0.17691925  1.48189068
   0.0905643  -2.37291074 -2.11485289  0.50039108  0.24644839 -1.2718202
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829 -4.15485946 -1.27943882  1.29922018  1.65999448 -0.57253291]]",{'f_20': ['<-0.8210033923387527']},{},{},"{'f_9': ['>=-3.035808801651001'], 'f_14': ['>=-0.7427241206169128'], 'f_20': ['<-1.7874389290809631']}","{'f_14': ['>=-2.3458404541015625'], 'f_20': ['<0.46699856221675873'], 'f_29': ['== 0.21081851067789062'], 'f_22': ['== 0.2464483864198238']}","{'f_14': ['>=-1.4156230688095093'], 'f_0': ['>=0.18203711230307817'], 'f_20': ['<-1.8634161949157715'], 'f_29': ['>=-3.077562987804413']}","{'f_14': ['>-0.15'], 'f_17': ['>-0.67'], 'f_6': ['>-1.32'], 'f_5': ['>-1.08'], 'f_33': ['>-0.77']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381 -2.98755181 -1.41255583 -1.08085599
   0.75992934  0.52763624  0.78367175 -1.51375431  0.87117353  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925  1.48189068
   0.0905643   0.42142335 -2.11485289  0.50039108  0.24644839  0.78627466
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164 -0.57253291]]",{'f_20': ['<-0.8210033923387527']},{},{},{'f_20': ['<-1.3943259119987488']},"{'f_9': ['== -1.5137543100601094'], 'f_20': ['<-0.8210033923387527'], 'f_34': ['<1.3445343375205994']}",{'f_20': ['<-1.081862211227417']},"{'f_32': ['>-1.28'], 'f_5': ['<=-1.08'], 'f_17': ['>-0.67'], 'f_8': ['>-1.28'], 'f_4': ['<=-1.41'], 'f_23': ['>-1.27']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381 -2.98755181 -1.41255583  0.92519264
   0.75992934  0.52763624  0.78367175  0.66060918 -1.14787694  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925  1.48189068
   0.0905643  -2.37291074  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
  -2.15792427  0.24068203  0.78159267  1.29922018  1.65999448 -0.57253291]]","{'f_19': ['<-0.9757436960935593'], 'f_14': ['<0.9513358622789383'], 'f_5': ['>=-0.07783165574073792'], 'f_34': ['>=0.5287914276123047'], 'f_0': ['>=-1.2326931208372116'], 'f_20': ['>=-0.8210033923387527'], 'f_30': ['<-0.8472579419612885'], 'f_33': ['>=0.26476386189460754']}",{},{},"{'f_19': ['<0.2661825641989708'], 'f_14': ['<-0.014168175403028727'], 'f_5': ['>=-0.31659499555826187', '>= 0.352678433822256 * f_32+-0.9872693536445678'], 'f_34': ['>=0.5287914127111435'], 'f_0': ['>=-1.2846964001655579'], 'f_1': ['>=-2.9822943210601807'], 'f_9': ['<1.2645990252494812'], 'f_32': ['<1.5831049084663391', '< 20.612631020189966 * f_20+14.915241854628263']}","{'f_19': ['<-0.9757436960935593'], 'f_14': ['<0.9513358622789383'], 'f_5': ['>=-0.6212171837687492'], 'f_17': ['>=1.3710530996322632'], 'f_34': ['>=-0.5072322487831116'], 'f_0': ['== 0.3546103537603051'], 'f_25': ['<0.41936343908309937'], 'f_20': ['== 0.4728461281954939'], 'f_9': ['>=0.5584337413311005'], 'f_32': ['>=0.6337031871080399']}","{'f_19': ['<-0.14382191374897957'], 'f_14': ['<0.3058821111917496'], 'f_5': ['>=-0.12928031384944916'], 'f_34': ['>=0.9641273617744446'], 'f_28': ['<0.3534664660692215'], 'f_0': ['>=-1.029436618089676'], 'f_20': ['>=0.015295971184968948'], 'f_13': ['<1.1555191278457642'], 'f_9': ['<0.8236967325210571'], 'f_32': ['<1.0928475856781006'], 'f_10': ['<1.5958788394927979']}","{'f_34': ['>-0.60'], 'f_5': ['>-1.08'], 'f_14': ['<=-0.15'], 'f_4': ['<=-1.41'], 'f_25': ['<=-0.67'], 'f_23': ['>-1.27 ', ' <= 0.79'], 'f_27': ['<=0.02'], 'f_20': ['<=0.47'], 'f_2': ['<=0.20'], 'f_1': ['<=0.28'], 'f_8': ['<=0.78'], 'f_22': ['<=0.25'], 'f_28': ['<=0.12'], 'f_6': ['<=0.76'], 'f_13': ['<=0.07'], 'f_33': ['<=1.30'], 'f_7': ['<=0.53'], 'f_12': ['<=0.67'], 'f_21': ['<=0.50'], 'f_26': ['<=0.24'], 'f_19': ['<=0.42'], 'f_0': ['<=0.35']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662  0.92519264
   0.75992934  0.52763624  0.78367175  0.66060918 -1.14787694  0.34275723
   0.67039772  0.06866949  2.05615754  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164 -0.57253291]]","{'f_9': ['>=-0.4265725910663605'], 'f_32': ['>=-0.24892309308052063'], 'f_34': ['<0.5287914276123047']}",{},{},"{'f_9': ['>=0.276752308011055'], 'f_14': ['>=-0.06161249801516533']}","{'f_14': ['== 2.056157543358008'], 'f_34': ['== -0.6024116423014999'], 'f_9': ['== 0.6606091843003894'], 'f_32': ['== 0.7815926667863563']}","{'f_14': ['>=0.1182498075067997'], 'f_28': ['>=-1.88395494222641'], 'f_9': ['>=-0.41646040976047516'], 'f_32': ['>=0.12034749053418636']}","{'f_9': ['>-1.51'], 'f_14': ['>-0.15'], 'f_32': ['>-1.28'], 'f_10': ['<=-1.15']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662 -1.08085599
   0.75992934 -1.89524511 -1.27604446 -1.51375431  0.87117353  0.34275723
  -1.49165185  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203 -1.27943882 -0.76969248 -0.60241164 -0.57253291]]","{'f_9': ['<-0.4265725910663605'], 'f_20': ['>=-0.8210033923387527']}",{},{},"{'f_9': ['<-0.6586391925811768'], 'f_20': ['>=-0.8210033923387527']}","{'f_9': ['== -1.5137543100601094'], 'f_20': ['== 0.4728461281954939']}","{'f_9': ['<-0.08705970644950867'], 'f_20': ['>=-0.04193811397999525']}","{'f_9': ['<=-1.51'], 'f_14': ['<=-0.15'], 'f_17': ['<=-0.67'], 'f_8': ['<=-1.28'], 'f_16': ['<=0.18'], 'f_12': ['<=-1.49']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662  0.92519264
   0.75992934  0.52763624 -1.27604446  0.66060918 -1.14787694  0.34275723
   0.67039772  0.06866949  2.05615754  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613 -1.99843689  0.24644839 -1.2718202
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164 -0.57253291]]","{'f_9': ['>=-0.4265725910663605'], 'f_34': ['<0.5287914276123047'], 'f_32': ['>=-0.24892309308052063']}",{},{},"{'f_9': ['>=-0.8795649707317352'], 'f_14': ['>=1.3330934047698975']}","{'f_9': ['== 0.6606091843003894'], 'f_30': ['== 0.4634082912440848'], 'f_14': ['== 2.056157543358008']}","{'f_14': ['>=-2.0070253014564514'], 'f_22': ['>=-0.6832454800605774'], 'f_31': ['>=-2.878448009490967'], 'f_9': ['>=-0.5214084088802338'], 'f_32': ['>=-1.1263179779052734']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_34': ['<=-0.60'], 'f_14': ['>-0.15']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662  0.92519264
   0.75992934  0.52763624  0.78367175  0.66060918  0.87117353  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989 -5.65229631 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108 -4.05764474 -1.2718202
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164 -0.57253291]]","{'f_22': ['<-1.9055982306599617'], 'f_16': ['<-2.737688645720482'], 'f_9': ['>=-0.4265725910663605'], 'f_32': ['>=-0.24892309308052063']}",{},{},"{'f_14': ['>=-1.6600609421730042'], 'f_5': ['<2.6576892137527466'], 'f_16': ['<-2.2077598571777344', '< 1.3396012650451077 * f_22+3.854779145113972'], 'f_9': ['>=0.4984622895717621'], 'f_32': ['>=0.09068585559725761']}","{'f_14': ['>=-1.258307620882988'], 'f_34': ['<-0.17498593032360077'], 'f_20': ['== 0.4728461281954939'], 'f_9': ['>=0.6576254665851593'], 'f_32': ['>=0.7614592015743256']}","{'f_15': ['>=-3.1017317175865173'], 'f_14': ['>=-1.9003230333328247'], 'f_5': ['<1.6668657660484314'], 'f_34': ['<1.5603945851325989'], 'f_20': ['<0.7624666690826416'], 'f_16': ['<-3.867949962615967'], 'f_9': ['>=-0.11484979465603828'], 'f_32': ['>=0.6916106939315796']}","{'f_9': ['>-1.51'], 'f_32': ['>-1.28 ', ' <= 0.78'], 'f_25': ['>-0.67 ', ' <= 1.50'], 'f_12': ['>-1.49 ', ' <= 0.67'], 'f_10': ['>-1.15'], 'f_34': ['<=-0.60'], 'f_13': ['<=0.07'], 'f_30': ['<=0.46'], 'f_20': ['<=0.47'], 'f_16': ['<=0.18'], 'f_8': ['<=0.78'], 'f_5': ['<=0.93'], 'f_29': ['<=0.21'], 'f_15': ['<=0.23'], 'f_11': ['<=0.34'], 'f_24': ['<=0.06'], 'f_3': ['<=0.33'], 'f_2': ['<=0.20'], 'f_4': ['<=0.71'], 'f_6': ['<=0.76'], 'f_0': ['<=0.35']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223 -1.41255583 -1.08085599
  -1.31591183 -1.89524511 -1.27604446  0.66060918  0.87117353  0.34275723
  -1.49165185  0.06866949 -0.15348587  0.22652989  0.17691925  1.48189068
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839 -1.2718202
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267  1.29922018 -0.60241164 -0.57253291]]","{'f_9': ['>=-0.4265725910663605'], 'f_32': ['>=-0.24892309308052063'], 'f_34': ['<0.5287914276123047']}",{},{},"{'f_9': ['>=-0.8219113945960999'], 'f_34': ['< -1.043279970542463 * f_5+1.5898604198255235'], 'f_32': ['>=0.3349526673555374']}","{'f_14': ['>=-2.154641628265381'], 'f_34': ['<1.5098324418067932'], 'f_9': ['== 0.6606091843003894'], 'f_32': ['>=-1.2073200941085815']}","{'f_14': ['>=-0.937706708908081'], 'f_22': ['>=-0.3820243254303932'], 'f_9': ['>=-0.4630126357078552'], 'f_32': ['>=-0.049377163872122765']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_5': ['<=-1.08'], 'f_12': ['<=-1.49'], 'f_6': ['<=-1.32']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223 -1.41255583  0.92519264
  -1.31591183 -1.89524511 -1.27604446  0.66060918  0.87117353  0.34275723
  -1.49165185  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613 -1.99843689  0.24644839  0.78627466
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164 -0.57253291]]","{'f_14': ['>=-1.258307620882988'], 'f_34': ['<0.5287914276123047'], 'f_9': ['>=-0.4265725910663605'], 'f_32': ['>=-0.24892309308052063']}",{},{},"{'f_9': ['>=-0.18497662246227264'], 'f_32': ['>=0.5501965880393982'], 'f_14': ['>= 0.9899694090976384 * f_34+-1.2392447708425054']}","{'f_14': ['== -0.15348586907379907'], 'f_34': ['== -0.6024116423014999'], 'f_9': ['== 0.6606091843003894'], 'f_32': ['== 0.7815926667863563']}","{'f_15': ['>=-3.3453011512756348'], 'f_14': ['>=-1.5192952752113342'], 'f_34': ['<1.358740508556366'], 'f_9': ['>=-0.291850708425045'], 'f_32': ['>=-0.0133883326780051']}","{'f_9': ['>-1.51'], 'f_32': ['>-1.28'], 'f_25': ['>-0.67'], 'f_4': ['<=-1.41']}"
