@relation nursery

@attribute meanBPM {low,normal,high}
@attribute BPMtrend {descending,small_descend,steady,small_ascend,ascending}
@attribute skinTemp {low,normal,high,v_high}
@attribute skinConductPeaks {0,1,2,more}
@attribute meanSkinCond {below_normal,normal,above_normal}
@attribute respirDepth {shallow, deep}
@attribute respirFreq {slow,typical,fast}
@attribute bloodPressure {steady,lightly_higher,big_jump}
@attribute emotion {anxiety,calm,confusion,stress}

@data
normal,small_ascend,normal,0,above_normal,shallow,fast,lightly_higher,stress
normal,small_ascend,normal,0,above_normal,shallow,fast,big_jump,anxiety
normal,small_ascend,normal,0,above_normal,deep,slow,steady,stress
normal,small_ascend,normal,0,above_normal,deep,slow,lightly_higher,stress
normal,small_ascend,normal,0,above_normal,deep,slow,big_jump,anxiety
normal,small_ascend,normal,0,above_normal,deep,typical,steady,stress
normal,small_ascend,normal,0,above_normal,deep,typical,lightly_higher,stress
normal,small_ascend,normal,0,above_normal,deep,typical,big_jump,anxiety
normal,small_ascend,normal,0,above_normal,deep,fast,steady,stress
normal,small_ascend,normal,0,above_normal,deep,fast,lightly_higher,stress
normal,small_ascend,normal,0,above_normal,deep,fast,big_jump,anxiety
normal,small_ascend,normal,1,below_normal,shallow,slow,steady,confusion
normal,small_ascend,normal,1,below_normal,shallow,slow,lightly_higher,stress
normal,small_ascend,normal,1,below_normal,shallow,slow,big_jump,anxiety
normal,small_ascend,normal,1,below_normal,shallow,typical,steady,confusion
normal,small_ascend,normal,1,below_normal,shallow,typical,lightly_higher,stress
normal,small_ascend,normal,1,below_normal,shallow,typical,big_jump,anxiety
normal,small_ascend,normal,1,below_normal,shallow,fast,steady,stress
normal,small_ascend,normal,1,below_normal,shallow,fast,lightly_higher,stress
normal,small_ascend,normal,1,below_normal,shallow,fast,big_jump,anxiety
normal,small_ascend,normal,1,below_normal,deep,slow,steady,confusion
normal,small_ascend,normal,1,below_normal,deep,slow,lightly_higher,stress
normal,small_ascend,normal,1,below_normal,deep,slow,big_jump,anxiety
normal,small_ascend,normal,1,below_normal,deep,typical,steady,confusion
normal,small_ascend,normal,1,below_normal,deep,typical,lightly_higher,stress
normal,small_ascend,normal,1,below_normal,deep,typical,big_jump,anxiety
normal,small_ascend,normal,1,below_normal,deep,fast,steady,stress
normal,small_ascend,normal,1,below_normal,deep,fast,lightly_higher,stress
normal,small_ascend,normal,1,below_normal,deep,fast,big_jump,anxiety
normal,small_ascend,normal,1,normal,shallow,slow,steady,confusion
normal,small_ascend,normal,1,normal,shallow,slow,lightly_higher,stress
normal,small_ascend,normal,1,normal,shallow,slow,big_jump,anxiety
normal,small_ascend,normal,1,normal,shallow,typical,steady,confusion
normal,small_ascend,normal,1,normal,shallow,typical,lightly_higher,stress
normal,small_ascend,normal,1,normal,shallow,typical,big_jump,anxiety
normal,small_ascend,normal,1,normal,shallow,fast,steady,stress
normal,small_ascend,normal,1,normal,shallow,fast,lightly_higher,stress
normal,small_ascend,normal,1,normal,shallow,fast,big_jump,anxiety
normal,small_ascend,normal,1,normal,deep,slow,steady,confusion
normal,small_ascend,normal,1,normal,deep,slow,lightly_higher,stress
normal,small_ascend,normal,1,normal,deep,slow,big_jump,anxiety
normal,small_ascend,normal,1,normal,deep,typical,steady,confusion
normal,small_ascend,normal,1,normal,deep,typical,lightly_higher,stress
normal,small_ascend,normal,1,normal,deep,typical,big_jump,anxiety
normal,small_ascend,normal,1,normal,deep,fast,steady,stress
normal,small_ascend,normal,1,normal,deep,fast,lightly_higher,stress
normal,small_ascend,normal,1,normal,deep,fast,big_jump,anxiety
normal,small_ascend,normal,1,above_normal,shallow,slow,steady,stress
normal,small_ascend,normal,1,above_normal,shallow,slow,lightly_higher,stress
normal,small_ascend,normal,1,above_normal,shallow,slow,big_jump,anxiety
normal,small_ascend,normal,1,above_normal,shallow,typical,steady,stress
normal,small_ascend,normal,1,above_normal,shallow,typical,lightly_higher,stress
normal,small_ascend,normal,1,above_normal,shallow,typical,big_jump,anxiety
normal,small_ascend,normal,1,above_normal,shallow,fast,steady,stress
normal,small_ascend,normal,1,above_normal,shallow,fast,lightly_higher,stress
normal,small_ascend,normal,1,above_normal,shallow,fast,big_jump,anxiety
normal,small_ascend,normal,1,above_normal,deep,slow,steady,stress
normal,small_ascend,normal,1,above_normal,deep,slow,lightly_higher,stress
normal,small_ascend,normal,1,above_normal,deep,slow,big_jump,anxiety
normal,small_ascend,normal,1,above_normal,deep,typical,steady,stress
normal,small_ascend,normal,1,above_normal,deep,typical,lightly_higher,stress
normal,small_ascend,normal,1,above_normal,deep,typical,big_jump,anxiety
normal,small_ascend,normal,1,above_normal,deep,fast,steady,stress
normal,small_ascend,normal,1,above_normal,deep,fast,lightly_higher,stress
normal,small_ascend,normal,1,above_normal,deep,fast,big_jump,anxiety
normal,small_ascend,normal,2,below_normal,shallow,slow,steady,confusion
normal,small_ascend,normal,2,below_normal,shallow,slow,lightly_higher,stress
normal,small_ascend,normal,2,below_normal,shallow,slow,big_jump,anxiety
normal,small_ascend,normal,2,below_normal,shallow,typical,steady,confusion
normal,small_ascend,normal,2,below_normal,shallow,typical,lightly_higher,stress
normal,small_ascend,normal,2,below_normal,shallow,typical,big_jump,anxiety
normal,small_ascend,normal,2,below_normal,shallow,fast,steady,stress
normal,small_ascend,normal,2,below_normal,shallow,fast,lightly_higher,stress
normal,small_ascend,normal,2,below_normal,shallow,fast,big_jump,anxiety
normal,small_ascend,normal,2,below_normal,deep,slow,steady,stress
normal,small_ascend,normal,2,below_normal,deep,slow,lightly_higher,stress
normal,small_ascend,normal,2,below_normal,deep,slow,big_jump,anxiety
normal,small_ascend,normal,2,below_normal,deep,typical,steady,stress
normal,small_ascend,normal,2,below_normal,deep,typical,lightly_higher,stress
normal,small_ascend,normal,2,below_normal,deep,typical,big_jump,anxiety
normal,small_ascend,normal,2,below_normal,deep,fast,steady,stress
normal,small_ascend,normal,2,below_normal,deep,fast,lightly_higher,stress
normal,small_ascend,normal,2,below_normal,deep,fast,big_jump,anxiety
normal,small_ascend,normal,2,normal,shallow,slow,steady,stress
normal,small_ascend,normal,2,normal,shallow,slow,lightly_higher,stress
normal,small_ascend,normal,2,normal,shallow,slow,big_jump,anxiety
normal,small_ascend,normal,2,normal,shallow,typical,steady,stress
normal,small_ascend,normal,2,normal,shallow,typical,lightly_higher,stress
normal,small_ascend,normal,2,normal,shallow,typical,big_jump,anxiety
normal,small_ascend,normal,2,normal,shallow,fast,steady,stress
normal,small_ascend,normal,2,normal,shallow,fast,lightly_higher,stress
normal,small_ascend,normal,2,normal,shallow,fast,big_jump,anxiety
normal,small_ascend,normal,2,normal,deep,slow,steady,stress
normal,small_ascend,normal,2,normal,deep,slow,lightly_higher,stress
normal,small_ascend,normal,2,normal,deep,slow,big_jump,anxiety
normal,small_ascend,normal,2,normal,deep,typical,steady,stress
normal,small_ascend,normal,2,normal,deep,typical,lightly_higher,stress
normal,small_ascend,normal,2,normal,deep,typical,big_jump,anxiety
normal,small_ascend,normal,2,normal,deep,fast,steady,stress
normal,small_ascend,normal,2,normal,deep,fast,lightly_higher,stress
normal,small_ascend,normal,2,normal,deep,fast,big_jump,anxiety
normal,small_ascend,normal,2,above_normal,shallow,slow,steady,stress
normal,small_ascend,normal,2,above_normal,shallow,slow,lightly_higher,stress
normal,small_ascend,normal,2,above_normal,shallow,slow,big_jump,anxiety
normal,small_ascend,normal,2,above_normal,shallow,typical,steady,stress
normal,small_ascend,normal,2,above_normal,shallow,typical,lightly_higher,stress
normal,small_ascend,normal,2,above_normal,shallow,typical,big_jump,anxiety
normal,small_ascend,normal,2,above_normal,shallow,fast,steady,stress
normal,small_ascend,normal,2,above_normal,shallow,fast,lightly_higher,stress
normal,small_ascend,normal,2,above_normal,shallow,fast,big_jump,anxiety
normal,small_ascend,normal,2,above_normal,deep,slow,steady,stress
normal,small_ascend,normal,2,above_normal,deep,slow,lightly_higher,stress
normal,small_ascend,normal,2,above_normal,deep,slow,big_jump,anxiety
normal,small_ascend,normal,2,above_normal,deep,typical,steady,stress
normal,small_ascend,normal,2,above_normal,deep,typical,lightly_higher,stress
normal,small_ascend,normal,2,above_normal,deep,typical,big_jump,anxiety
normal,small_ascend,normal,2,above_normal,deep,fast,steady,stress
normal,small_ascend,normal,2,above_normal,deep,fast,lightly_higher,stress
normal,small_ascend,normal,2,above_normal,deep,fast,big_jump,anxiety
normal,small_ascend,normal,more,below_normal,shallow,slow,steady,confusion
normal,small_ascend,normal,more,below_normal,shallow,slow,lightly_higher,stress
normal,small_ascend,normal,more,below_normal,shallow,slow,big_jump,anxiety
normal,small_ascend,normal,more,below_normal,shallow,typical,steady,confusion
normal,small_ascend,normal,more,below_normal,shallow,typical,lightly_higher,stress
normal,small_ascend,normal,more,below_normal,shallow,typical,big_jump,anxiety
normal,small_ascend,normal,more,below_normal,shallow,fast,steady,stress
normal,small_ascend,normal,more,below_normal,shallow,fast,lightly_higher,stress
normal,small_ascend,normal,more,below_normal,shallow,fast,big_jump,anxiety
normal,small_ascend,normal,more,below_normal,deep,slow,steady,stress
normal,small_ascend,normal,more,below_normal,deep,slow,lightly_higher,stress
normal,small_ascend,normal,more,below_normal,deep,slow,big_jump,anxiety
normal,small_ascend,normal,more,below_normal,deep,typical,steady,stress
normal,small_ascend,normal,more,below_normal,deep,typical,lightly_higher,stress
normal,small_ascend,normal,more,below_normal,deep,typical,big_jump,anxiety
normal,small_ascend,normal,more,below_normal,deep,fast,steady,stress
normal,small_ascend,normal,more,below_normal,deep,fast,lightly_higher,stress
normal,small_ascend,normal,more,below_normal,deep,fast,big_jump,anxiety
normal,small_ascend,normal,more,normal,shallow,slow,steady,stress
normal,small_ascend,normal,more,normal,shallow,slow,lightly_higher,stress
normal,small_ascend,normal,more,normal,shallow,slow,big_jump,anxiety
normal,small_ascend,normal,more,normal,shallow,typical,steady,stress
normal,small_ascend,normal,more,normal,shallow,typical,lightly_higher,stress
normal,small_ascend,normal,more,normal,shallow,typical,big_jump,anxiety
normal,small_ascend,normal,more,normal,shallow,fast,steady,stress
normal,small_ascend,normal,more,normal,shallow,fast,lightly_higher,stress
normal,small_ascend,normal,more,normal,shallow,fast,big_jump,anxiety
normal,small_ascend,normal,more,normal,deep,slow,steady,stress
normal,small_ascend,normal,more,normal,deep,slow,lightly_higher,stress
normal,small_ascend,normal,more,normal,deep,slow,big_jump,anxiety
normal,small_ascend,normal,more,normal,deep,typical,steady,stress
normal,small_ascend,normal,more,normal,deep,typical,lightly_higher,stress
normal,small_ascend,normal,more,normal,deep,typical,big_jump,anxiety
normal,small_ascend,normal,more,normal,deep,fast,steady,stress
normal,small_ascend,normal,more,normal,deep,fast,lightly_higher,stress
normal,small_ascend,normal,more,normal,deep,fast,big_jump,anxiety
normal,small_ascend,normal,more,above_normal,shallow,slow,steady,stress
normal,small_ascend,normal,more,above_normal,shallow,slow,lightly_higher,stress
normal,small_ascend,normal,more,above_normal,shallow,slow,big_jump,anxiety
normal,small_ascend,normal,more,above_normal,shallow,typical,steady,stress
normal,small_ascend,normal,more,above_normal,shallow,typical,lightly_higher,stress
normal,small_ascend,normal,more,above_normal,shallow,typical,big_jump,anxiety
normal,small_ascend,normal,more,above_normal,shallow,fast,steady,stress
normal,small_ascend,normal,more,above_normal,shallow,fast,lightly_higher,stress
normal,small_ascend,normal,more,above_normal,shallow,fast,big_jump,anxiety
normal,small_ascend,normal,more,above_normal,deep,slow,steady,stress
normal,small_ascend,normal,more,above_normal,deep,slow,lightly_higher,stress
normal,small_ascend,normal,more,above_normal,deep,slow,big_jump,anxiety
normal,small_ascend,normal,more,above_normal,deep,typical,steady,stress
normal,small_ascend,normal,more,above_normal,deep,typical,lightly_higher,stress
normal,small_ascend,normal,more,above_normal,deep,typical,big_jump,anxiety
normal,small_ascend,normal,more,above_normal,deep,fast,steady,stress
normal,small_ascend,normal,more,above_normal,deep,fast,lightly_higher,stress
normal,small_ascend,normal,more,above_normal,deep,fast,big_jump,anxiety
normal,small_ascend,high,0,below_normal,shallow,slow,steady,confusion
normal,small_ascend,high,0,below_normal,shallow,slow,lightly_higher,stress
normal,small_ascend,high,0,below_normal,shallow,slow,big_jump,anxiety
normal,small_ascend,high,0,below_normal,shallow,typical,steady,confusion
normal,small_ascend,high,0,below_normal,shallow,typical,lightly_higher,stress
normal,small_ascend,high,0,below_normal,shallow,typical,big_jump,anxiety
normal,small_ascend,high,0,below_normal,shallow,fast,steady,stress
normal,small_ascend,high,0,below_normal,shallow,fast,lightly_higher,stress
normal,small_ascend,high,0,below_normal,shallow,fast,big_jump,anxiety
normal,small_ascend,high,0,below_normal,deep,slow,steady,confusion
normal,small_ascend,high,0,below_normal,deep,slow,lightly_higher,stress
normal,small_ascend,high,0,below_normal,deep,slow,big_jump,anxiety
normal,small_ascend,high,0,below_normal,deep,typical,steady,confusion
normal,small_ascend,high,0,below_normal,deep,typical,lightly_higher,stress
normal,small_ascend,high,0,below_normal,deep,typical,big_jump,anxiety
normal,small_ascend,high,0,below_normal,deep,fast,steady,stress
normal,small_ascend,high,0,below_normal,deep,fast,lightly_higher,stress
normal,small_ascend,high,0,below_normal,deep,fast,big_jump,anxiety
normal,small_ascend,high,0,normal,shallow,slow,steady,confusion
normal,small_ascend,high,0,normal,shallow,slow,lightly_higher,stress
normal,small_ascend,high,0,normal,shallow,slow,big_jump,anxiety
normal,small_ascend,high,0,normal,shallow,typical,steady,confusion
normal,small_ascend,high,0,normal,shallow,typical,lightly_higher,stress
normal,small_ascend,high,0,normal,shallow,typical,big_jump,anxiety
normal,small_ascend,high,0,normal,shallow,fast,steady,stress
normal,small_ascend,high,0,normal,shallow,fast,lightly_higher,stress
normal,small_ascend,high,0,normal,shallow,fast,big_jump,anxiety
normal,small_ascend,high,0,normal,deep,slow,steady,confusion
normal,small_ascend,high,0,normal,deep,slow,lightly_higher,stress
normal,small_ascend,high,0,normal,deep,slow,big_jump,anxiety
normal,small_ascend,high,0,normal,deep,typical,steady,confusion
normal,small_ascend,high,0,normal,deep,typical,lightly_higher,stress
normal,small_ascend,high,0,normal,deep,typical,big_jump,anxiety
normal,small_ascend,high,0,normal,deep,fast,steady,stress
normal,small_ascend,high,0,normal,deep,fast,lightly_higher,stress
normal,small_ascend,high,0,normal,deep,fast,big_jump,anxiety
normal,small_ascend,high,0,above_normal,shallow,slow,steady,stress
normal,small_ascend,high,0,above_normal,shallow,slow,lightly_higher,stress
normal,small_ascend,high,0,above_normal,shallow,slow,big_jump,anxiety
normal,small_ascend,high,0,above_normal,shallow,typical,steady,stress
normal,small_ascend,high,0,above_normal,shallow,typical,lightly_higher,stress
normal,small_ascend,high,0,above_normal,shallow,typical,big_jump,anxiety
normal,small_ascend,high,0,above_normal,shallow,fast,steady,stress
normal,small_ascend,high,0,above_normal,shallow,fast,lightly_higher,stress
normal,small_ascend,high,0,above_normal,shallow,fast,big_jump,anxiety
normal,small_ascend,high,0,above_normal,deep,slow,steady,stress
normal,small_ascend,high,0,above_normal,deep,slow,lightly_higher,stress
normal,small_ascend,high,0,above_normal,deep,slow,big_jump,anxiety
normal,small_ascend,high,0,above_normal,deep,typical,steady,stress
normal,small_ascend,high,0,above_normal,deep,typical,lightly_higher,stress
normal,small_ascend,high,0,above_normal,deep,typical,big_jump,anxiety
normal,small_ascend,high,0,above_normal,deep,fast,steady,stress
normal,small_ascend,high,0,above_normal,deep,fast,lightly_higher,stress
normal,small_ascend,high,0,above_normal,deep,fast,big_jump,anxiety
normal,small_ascend,high,1,below_normal,shallow,slow,steady,confusion
normal,small_ascend,high,1,below_normal,shallow,slow,lightly_higher,stress
normal,small_ascend,high,1,below_normal,shallow,slow,big_jump,anxiety
normal,small_ascend,high,1,below_normal,shallow,typical,steady,confusion
normal,small_ascend,high,1,below_normal,shallow,typical,lightly_higher,stress
normal,small_ascend,high,1,below_normal,shallow,typical,big_jump,anxiety
normal,small_ascend,high,1,below_normal,shallow,fast,steady,stress
normal,small_ascend,high,1,below_normal,shallow,fast,lightly_higher,stress
normal,small_ascend,high,1,below_normal,shallow,fast,big_jump,anxiety
normal,small_ascend,high,1,below_normal,deep,slow,steady,stress
normal,small_ascend,high,1,below_normal,deep,slow,lightly_higher,stress
normal,small_ascend,high,1,below_normal,deep,slow,big_jump,anxiety
normal,small_ascend,high,1,below_normal,deep,typical,steady,stress
normal,small_ascend,high,1,below_normal,deep,typical,lightly_higher,stress
normal,small_ascend,high,1,below_normal,deep,typical,big_jump,anxiety
normal,small_ascend,high,1,below_normal,deep,fast,steady,stress
normal,small_ascend,high,1,below_normal,deep,fast,lightly_higher,stress
normal,small_ascend,high,1,below_normal,deep,fast,big_jump,anxiety
normal,small_ascend,high,1,normal,shallow,slow,steady,stress
normal,small_ascend,high,1,normal,shallow,slow,lightly_higher,stress
normal,small_ascend,high,1,normal,shallow,slow,big_jump,anxiety
normal,small_ascend,high,1,normal,shallow,typical,steady,stress
normal,small_ascend,high,1,normal,shallow,typical,lightly_higher,stress
normal,small_ascend,high,1,normal,shallow,typical,big_jump,anxiety
normal,small_ascend,high,1,normal,shallow,fast,steady,stress
normal,small_ascend,high,1,normal,shallow,fast,lightly_higher,stress
normal,small_ascend,high,1,normal,shallow,fast,big_jump,anxiety
normal,small_ascend,high,1,normal,deep,slow,steady,stress
normal,small_ascend,high,1,normal,deep,slow,lightly_higher,stress
normal,small_ascend,high,1,normal,deep,slow,big_jump,anxiety
normal,small_ascend,high,1,normal,deep,typical,steady,stress
normal,small_ascend,high,1,normal,deep,typical,lightly_higher,stress
normal,small_ascend,high,1,normal,deep,typical,big_jump,anxiety
normal,small_ascend,high,1,normal,deep,fast,steady,stress
normal,small_ascend,high,1,normal,deep,fast,lightly_higher,stress
normal,small_ascend,high,1,normal,deep,fast,big_jump,anxiety
normal,small_ascend,high,1,above_normal,shallow,slow,steady,stress
normal,small_ascend,high,1,above_normal,shallow,slow,lightly_higher,stress
normal,small_ascend,high,1,above_normal,shallow,slow,big_jump,anxiety
normal,small_ascend,high,1,above_normal,shallow,typical,steady,stress
normal,small_ascend,high,1,above_normal,shallow,typical,lightly_higher,stress
normal,small_ascend,high,1,above_normal,shallow,typical,big_jump,anxiety
normal,small_ascend,high,1,above_normal,shallow,fast,steady,stress
normal,small_ascend,high,1,above_normal,shallow,fast,lightly_higher,stress
normal,small_ascend,high,1,above_normal,shallow,fast,big_jump,anxiety
normal,small_ascend,high,1,above_normal,deep,slow,steady,stress
normal,small_ascend,high,1,above_normal,deep,slow,lightly_higher,stress
normal,small_ascend,high,1,above_normal,deep,slow,big_jump,anxiety
normal,small_ascend,high,1,above_normal,deep,typical,steady,stress
normal,small_ascend,high,1,above_normal,deep,typical,lightly_higher,stress
normal,small_ascend,high,1,above_normal,deep,typical,big_jump,anxiety
normal,small_ascend,high,1,above_normal,deep,fast,steady,stress
normal,small_ascend,high,1,above_normal,deep,fast,lightly_higher,stress
normal,small_ascend,high,1,above_normal,deep,fast,big_jump,anxiety
normal,small_ascend,high,2,below_normal,shallow,slow,steady,confusion
normal,small_ascend,high,2,below_normal,shallow,slow,lightly_higher,stress
normal,small_ascend,high,2,below_normal,shallow,slow,big_jump,anxiety
normal,small_ascend,high,2,below_normal,shallow,typical,steady,confusion
normal,small_ascend,high,2,below_normal,shallow,typical,lightly_higher,stress
normal,small_ascend,high,2,below_normal,shallow,typical,big_jump,anxiety
normal,small_ascend,high,2,below_normal,shallow,fast,steady,stress
normal,small_ascend,high,2,below_normal,shallow,fast,lightly_higher,stress
normal,small_ascend,high,2,below_normal,shallow,fast,big_jump,anxiety
normal,small_ascend,high,2,below_normal,deep,slow,steady,stress
normal,small_ascend,high,2,below_normal,deep,slow,lightly_higher,stress
normal,small_ascend,high,2,below_normal,deep,slow,big_jump,anxiety
normal,small_ascend,high,2,below_normal,deep,typical,steady,stress
normal,small_ascend,high,2,below_normal,deep,typical,lightly_higher,stress
normal,small_ascend,high,2,below_normal,deep,typical,big_jump,anxiety
normal,small_ascend,high,2,below_normal,deep,fast,steady,stress
normal,small_ascend,high,2,below_normal,deep,fast,lightly_higher,stress
normal,small_ascend,high,2,below_normal,deep,fast,big_jump,anxiety
normal,small_ascend,high,2,normal,shallow,slow,steady,stress
normal,small_ascend,high,2,normal,shallow,slow,lightly_higher,stress
normal,small_ascend,high,2,normal,shallow,slow,big_jump,anxiety
normal,small_ascend,high,2,normal,shallow,typical,steady,stress
normal,small_ascend,high,2,normal,shallow,typical,lightly_higher,stress
normal,small_ascend,high,2,normal,shallow,typical,big_jump,anxiety
normal,small_ascend,high,2,normal,shallow,fast,steady,stress
normal,small_ascend,high,2,normal,shallow,fast,lightly_higher,stress
normal,small_ascend,high,2,normal,shallow,fast,big_jump,anxiety
normal,small_ascend,high,2,normal,deep,slow,steady,stress
normal,small_ascend,high,2,normal,deep,slow,lightly_higher,stress
normal,small_ascend,high,2,normal,deep,slow,big_jump,anxiety
normal,small_ascend,high,2,normal,deep,typical,steady,stress
normal,small_ascend,high,2,normal,deep,typical,lightly_higher,stress
normal,small_ascend,high,2,normal,deep,typical,big_jump,anxiety
normal,small_ascend,high,2,normal,deep,fast,steady,stress
normal,small_ascend,high,2,normal,deep,fast,lightly_higher,stress
normal,small_ascend,high,2,normal,deep,fast,big_jump,anxiety
normal,small_ascend,high,2,above_normal,shallow,slow,steady,stress
normal,small_ascend,high,2,above_normal,shallow,slow,lightly_higher,stress
normal,small_ascend,high,2,above_normal,shallow,slow,big_jump,anxiety
normal,small_ascend,high,2,above_normal,shallow,typical,steady,stress
normal,small_ascend,high,2,above_normal,shallow,typical,lightly_higher,stress
normal,small_ascend,high,2,above_normal,shallow,typical,big_jump,anxiety
normal,small_ascend,high,2,above_normal,shallow,fast,steady,stress
normal,small_ascend,high,2,above_normal,shallow,fast,lightly_higher,stress
normal,small_ascend,high,2,above_normal,shallow,fast,big_jump,anxiety
normal,small_ascend,high,2,above_normal,deep,slow,steady,stress
normal,small_ascend,high,2,above_normal,deep,slow,lightly_higher,stress
normal,small_ascend,high,2,above_normal,deep,slow,big_jump,anxiety
normal,small_ascend,high,2,above_normal,deep,typical,steady,stress
normal,small_ascend,high,2,above_normal,deep,typical,lightly_higher,stress
normal,small_ascend,high,2,above_normal,deep,typical,big_jump,anxiety
normal,small_ascend,high,2,above_normal,deep,fast,steady,stress
normal,small_ascend,high,2,above_normal,deep,fast,lightly_higher,stress
normal,small_ascend,high,2,above_normal,deep,fast,big_jump,anxiety
normal,small_ascend,high,more,below_normal,shallow,slow,steady,confusion
normal,small_ascend,high,more,below_normal,shallow,slow,lightly_higher,stress
normal,small_ascend,high,more,below_normal,shallow,slow,big_jump,anxiety
normal,small_ascend,high,more,below_normal,shallow,typical,steady,confusion
normal,small_ascend,high,more,below_normal,shallow,typical,lightly_higher,stress
normal,small_ascend,high,more,below_normal,shallow,typical,big_jump,anxiety
normal,small_ascend,high,more,below_normal,shallow,fast,steady,stress
normal,small_ascend,high,more,below_normal,shallow,fast,lightly_higher,stress
normal,small_ascend,high,more,below_normal,shallow,fast,big_jump,anxiety
normal,small_ascend,high,more,below_normal,deep,slow,steady,stress
normal,small_ascend,high,more,below_normal,deep,slow,lightly_higher,stress
normal,small_ascend,high,more,below_normal,deep,slow,big_jump,anxiety
normal,small_ascend,high,more,below_normal,deep,typical,steady,stress
normal,small_ascend,high,more,below_normal,deep,typical,lightly_higher,stress
normal,small_ascend,high,more,below_normal,deep,typical,big_jump,anxiety
normal,small_ascend,high,more,below_normal,deep,fast,steady,stress
normal,small_ascend,high,more,below_normal,deep,fast,lightly_higher,stress
normal,small_ascend,high,more,below_normal,deep,fast,big_jump,anxiety
normal,small_ascend,high,more,normal,shallow,slow,steady,stress
normal,small_ascend,high,more,normal,shallow,slow,lightly_higher,stress
normal,small_ascend,high,more,normal,shallow,slow,big_jump,anxiety
normal,small_ascend,high,more,normal,shallow,typical,steady,stress
normal,small_ascend,high,more,normal,shallow,typical,lightly_higher,stress
normal,small_ascend,high,more,normal,shallow,typical,big_jump,anxiety
normal,small_ascend,high,more,normal,shallow,fast,steady,stress
normal,small_ascend,high,more,normal,shallow,fast,lightly_higher,stress
normal,small_ascend,high,more,normal,shallow,fast,big_jump,anxiety
normal,small_ascend,high,more,normal,deep,slow,steady,stress
normal,small_ascend,high,more,normal,deep,slow,lightly_higher,stress
normal,small_ascend,high,more,normal,deep,slow,big_jump,anxiety
normal,small_ascend,high,more,normal,deep,typical,steady,stress
normal,small_ascend,high,more,normal,deep,typical,lightly_higher,stress
normal,small_ascend,high,more,normal,deep,typical,big_jump,anxiety
normal,small_ascend,high,more,normal,deep,fast,steady,stress
normal,small_ascend,high,more,normal,deep,fast,lightly_higher,stress
normal,small_ascend,high,more,normal,deep,fast,big_jump,anxiety
normal,small_ascend,high,more,above_normal,shallow,slow,steady,stress
normal,small_ascend,high,more,above_normal,shallow,slow,lightly_higher,stress
normal,small_ascend,high,more,above_normal,shallow,slow,big_jump,anxiety
normal,small_ascend,high,more,above_normal,shallow,typical,steady,stress
normal,small_ascend,high,more,above_normal,shallow,typical,lightly_higher,stress
normal,small_ascend,high,more,above_normal,shallow,typical,big_jump,anxiety
normal,small_ascend,high,more,above_normal,shallow,fast,steady,stress
normal,small_ascend,high,more,above_normal,shallow,fast,lightly_higher,stress
normal,small_ascend,high,more,above_normal,shallow,fast,big_jump,anxiety
normal,small_ascend,high,more,above_normal,deep,slow,steady,stress
normal,small_ascend,high,more,above_normal,deep,slow,lightly_higher,stress
normal,small_ascend,high,more,above_normal,deep,slow,big_jump,anxiety
normal,small_ascend,high,more,above_normal,deep,typical,steady,stress
normal,small_ascend,high,more,above_normal,deep,typical,lightly_higher,stress
normal,small_ascend,high,more,above_normal,deep,typical,big_jump,anxiety
normal,small_ascend,high,more,above_normal,deep,fast,steady,stress
normal,small_ascend,high,more,above_normal,deep,fast,lightly_higher,stress
normal,small_ascend,high,more,above_normal,deep,fast,big_jump,anxiety
normal,small_ascend,v_high,0,below_normal,shallow,slow,steady,confusion
normal,small_ascend,v_high,0,below_normal,shallow,slow,lightly_higher,stress
normal,small_ascend,v_high,0,below_normal,shallow,slow,big_jump,anxiety
normal,small_ascend,v_high,0,below_normal,shallow,typical,steady,confusion
normal,small_ascend,v_high,0,below_normal,shallow,typical,lightly_higher,stress
normal,small_ascend,v_high,0,below_normal,shallow,typical,big_jump,anxiety
normal,small_ascend,v_high,0,below_normal,shallow,fast,steady,stress
normal,small_ascend,v_high,0,below_normal,shallow,fast,lightly_higher,stress
normal,small_ascend,v_high,0,below_normal,shallow,fast,big_jump,anxiety
normal,small_ascend,v_high,0,below_normal,deep,slow,steady,stress
normal,small_ascend,v_high,0,below_normal,deep,slow,lightly_higher,stress
normal,small_ascend,v_high,0,below_normal,deep,slow,big_jump,anxiety
normal,small_ascend,v_high,0,below_normal,deep,typical,steady,stress
normal,small_ascend,v_high,0,below_normal,deep,typical,lightly_higher,stress
normal,small_ascend,v_high,0,below_normal,deep,typical,big_jump,anxiety
normal,small_ascend,v_high,0,below_normal,deep,fast,steady,stress
normal,small_ascend,v_high,0,below_normal,deep,fast,lightly_higher,stress
normal,small_ascend,v_high,0,below_normal,deep,fast,big_jump,anxiety
normal,small_ascend,v_high,0,normal,shallow,slow,steady,stress
normal,small_ascend,v_high,0,normal,shallow,slow,lightly_higher,stress
normal,small_ascend,v_high,0,normal,shallow,slow,big_jump,anxiety
normal,small_ascend,v_high,0,normal,shallow,typical,steady,stress
normal,small_ascend,v_high,0,normal,shallow,typical,lightly_higher,stress
normal,small_ascend,v_high,0,normal,shallow,typical,big_jump,anxiety
normal,small_ascend,v_high,0,normal,shallow,fast,steady,stress
normal,small_ascend,v_high,0,normal,shallow,fast,lightly_higher,stress
